UserID,Username,FirstName,LastName,Email,Address,City,State,ZipCode,Country,RegistrationDate,Age,Gender,Phone,PurchaseID,ProductName,Category,Price,Quantity,TotalAmount,PurchaseDate,PaymentMethod,Status
24,henry_davis_510,Henry,Davis,henry_davis_510@example.com,,Charlotte,TX,43499,Germany,2021-01-30,69.0,F,(559)292-8716,120.0,Shirt,Clothing,387.82,3.0,1163.46,2021-04-15,Cash on Delivery,Cancelled
25,mia_jackson_250,Mia,Jackson,mia_jackson_250@example.com,3386 Main St,Columbus,TX,,Canada,2023-05-22,56.0,Other,(373)691-6238,121.0,Biography,Books,35.05,2.0,70.1,2023-10-16,PayPal,Pending
25,mia_jackson_250,Mia,Jackson,mia_jackson_250@example.com,3386 Main St,Columbus,TX,64347,Canada,2023-05-22,56.0,Other,(373)691-6238,122.0,Chair,Home,494.1,5.0,2470.5,2023-08-11,Bank Transfer,Pending
25,mia_jackson_250,Mia,Jackson,mia_jackson_250@example.com,3386 Main St,Columbus,TX,64347,Canada,2023-05-22,56.0,Other,(373)691-6238,123.0,Biography,Books,492.4,2.0,984.8,2025-03-03,PayPal,Refunded
25,mia_jackson_250,Mia,Jackson,mia_jackson_250@example.com,,Columbus,,64347,Canada,2023-05-22,56.0,Other,(373)691-6238,124.0,Biography,Books,293.64,5.0,1468.2,2024-05-14,Cash on Delivery,Refunded
25,mia_jackson_250,Mia,Jackson,mia_jackson_250@example.com,,Columbus,TX,64347,Canada,2023-05-22,56.0,Other,(373)691-6238,125.0,Mystery,Books,207.71,4.0,830.84,2023-10-12,Bank Transfer,Pending
26,paul_white_686,Paul,White,paul_white_686@example.com,7993 Main St,Charlotte,TX,,,2021-04-26,32.0,Other,(960)363-3996,126.0,Textbook,Books,300.49,3.0,901.47,2023-04-06,Cash on Delivery,Completed
26,paul_white_686,Paul,White,paul_white_686@example.com,7993 Main St,Charlotte,TX,62298,France,2021-04-26,32.0,Other,(960)363-3996,127.0,Biography,Books,130.04,3.0,390.12,2022-12-01,Credit Card,Pending
26,paul_white_686,Paul,White,paul_white_686@example.com,7993 Main St,Charlotte,TX,62298,France,2021-04-26,,Other,(960)363-3996,128.0,Puzzle,Toys,242.37,3.0,727.11,2022-01-10,Bank Transfer,Cancelled
26,paul_white_686,Paul,White,paul_white_686@example.com,7993 Main St,Charlotte,,62298,France,2021-04-26,32.0,Other,(960)363-3996,129.0,Lamp,Home,412.56,1.0,412.56,2022-04-12,,Pending
26,paul_white_686,Paul,White,paul_white_686@example.com,7993 Main St,Charlotte,TX,62298,France,2021-04-26,32.0,Other,(960)363-3996,130.0,Board Game,Toys,305.1,2.0,610.2,2022-04-12,Cash on Delivery,Cancelled
26,paul_white_686,Paul,White,paul_white_686@example.com,7993 Main St,,TX,62298,France,2021-04-26,32.0,,(960)363-3996,131.0,Camera,Electronics,443.99,4.0,1775.96,2022-07-24,PayPal,Refunded
26,paul_white_686,Paul,White,paul_white_686@example.com,7993 Main St,Charlotte,TX,62298,France,2021-04-26,32.0,Other,(960)363-3996,132.0,Pants,Clothing,24.55,4.0,98.2,2022-03-17,Cash on Delivery,Pending
26,paul_white_686,Paul,White,paul_white_686@example.com,7993 Main St,Charlotte,TX,62298,France,2021-04-26,32.0,Other,(960)363-3996,133.0,Tablet,Electronics,304.01,4.0,1216.04,2022-09-10,Cash on Delivery,Completed
26,paul_white_686,Paul,White,paul_white_686example.com,7993 Main St,Charlotte,TX,62298,,2021-04-26,32.0,Other,(960)363-3996,134.0,Laptop,Electronics,496.94,3.0,,2023-01-29,Credit Card,Cancelled
26,paul_white_686,Paul,,paul_white_686@example.com,7993 Main St,Charlotte,TX,62298,France,2021-04-26,32.0,Other,(960)363-3996,135.0,Sci-Fi,Books,323.78,3.0,971.34,2022-04-01,Credit Card,Cancelled
27,jane_davis_294,Jane,Davis,jane_davis_294@example.com,5534 Main St,Philadelphia,TX,70585,UK,2023-04-16,72.0,F,(121)504-7994,,,,,,,,,
28,john_garcia_217,John,Garcia,john_garcia_217@example.com,9925 Main St,Houston,NY,43331,UK,2020-05-29,40.0,Other,(609)877-8887,136.0,Biography,Books,437.67,4.0,1750.68,2020-08-21,Credit Card,Cancelled
28,john_garcia_217,John,Garcia,john_garcia_217@example.com,9925 Main St,Houston,NY,43331,UK,2020-05-29,40.0,Other,(609)877-8887,137.0,Puzzle,Toys,32.35,1.0,32.35,2021-02-14,Credit Card,Completed
28,john_garcia_217,John,Garcia,john_garcia_217@example.com,9925 Main St,Houston,NY,43331,UK,2020-05-29,40.0,Other,(609)877-8887,138.0,Puzzle,Toys,331.28,3.0,993.84,2021-09-14,Debit Card,Cancelled
28,john_garcia_217,John,Garcia,john_garcia_217@example.com,9925 Main St,Houston,NY,43331,UK,2020-05-29,40.0,Other,(609)877-8887,139.0,Building Blocks,Toys,327.31,1.0,327.31,2021-04-05,PayPal,Refunded
28,john_garcia_217,John,Garcia,john_garcia_217@example.com,9925 Main St,Houston,NY,43331,UK,2020-05-29,40.0,Other,(609)877-8887,140.0,Puzzle,Toys,437.67,3.0,1313.01,2021-01-21,Debit Card,
28,john_garcia_217,John,Garcia,john_garcia_217@example.com,9925 Main St,Houston,NY,43331,UK,2020-05-29,40.0,Other,(609)877-8887,141.0,Table,Home,486.61,2.0,973.22,,Debit Card,Pending
29,olivia_moore_860,Olivia,Moore,olivia_moore_860@example.com,5715 Main St,Chicago,CA,,Germany,2022-08-09,68.0,F,,142.0,Puzzle,Toys,494.16,4.0,1976.64,2024-01-01,PayPal,
29,olivia_moore_860,Olivia,Moore,olivia_moore_860@example.com,5715 Main St,Chicago,CA,53736,Germany,2022-08-09,68.0,F,(139)487-7569,143.0,Toy Car,Toys,278.99,4.0,1115.96,2023-10-30,PayPal,Refunded
29,olivia_moore_860,Olivia,Moore,olivia_moore_860@example.com,5715 Main St,Chicago,CA,53736,Germany,2022-08-09,68.0,F,(139)487-7569,144.0,Tablet,Electronics,199.21,1.0,199.21,2023-09-02,Cash on Delivery,Pending
29,olivia_moore_860,Olivia,Moore,olivia_moore_860@example.com,5715 Main St,Chicago,CA,53736,Germany,2022-08-09,68.0,F,(139)487-7569,145.0,Shoes,,207.49,2.0,414.98,2024-03-03,Credit Card,Refunded
29,olivia_moore_860,Olivia,Moore,olivia_moore_860@example.com,5715 Main St,Chicago,,53736,Germany,,68.0,F,(139)487-7569,146.0,Board Game,Toys,61.1,1.0,61.1,2023-08-16,Credit Card,Pending
29,olivia_moore_860,Olivia,Moore,olivia_moore_860@example.com,5715 Main St,Chicago,CA,53736,Germany,,68.0,F,(139)487-7569,147.0,Tablet,Electronics,487.73,4.0,1950.92,2024-01-03,Credit Card,Cancelled
30,jane_thompson_581,Jane,Thompson,jane_thompson_581@example.com,6468 Main St,,TX,30848,Canada,2020-09-08,31.0,F,(523)117-8010,148.0,Tablet,Electronics,249.69,5.0,1248.45,2021-01-24,Credit Card,Refunded
30,jane_thompson_581,Jane,Thompson,jane_thompson_581@example.com,6468 Main St,New York,TX,30848,Canada,2020-09-08,31.0,F,(523)117-8010,149.0,Dress,Clothing,334.7,2.0,669.4,2022-08-26,Bank Transfer,Pending
30,jane_thompson_581,Jane,Thompson,jane_thompson_581@example.com,6468 Main St,New York,TX,936,Canada,2020-09-08,,F,(523)117-8010,150.0,Chair,Home,322.5,3.0,967.5,2022-01-22,Credit Card,Pending
30,jane_thompson_581,Jane,Thompson,jane_thompson_581@example.com,,New York,TX,30848,Canada,2020-09-08,31.0,F,(523)117-8010,151.0,Biography,Books,420.38,1.0,420.38,2020-09-18,Bank Transfer,Pending
30,jane_thompson_581,Jane,Thompsontypo,jane_thompson_581@example.com,6468 Main St,New York,TX,30848,,2020-09-08,31.0,F,(523)117-8010,152.0,Doll,Toys,466.41,1.0,466.41,2021-01-31,Bank Transfer,
30,jane_thompson_581,Jane,Thompson,jane_thompson_581@example.com,6468 Main St,New York,TX,30848,Canada,2020-09-08,31.0,F,(523)117-8010,153.0,Puzzle,Toys,253.29,3.0,759.87,2020-05-14,Cash on Delivery,Completed
30,jane_thompson_581,Jane,Thompson,jane_thompson_581@example.com,6468 Main St,New York,TX,30848,Canada,2020-09-08,31.0,F,(523)117-8010,154.0,Bed,Home,41.24,1.0,41.24,2022-05-18,Credit Card,
30,jane_thompson_581,Jane,Thompson,jane_thompson_581@example.com,6468 Main St,New York,TX,30848,Canada,2020-09-08,31.0,F,(523)117-8010,155.0,Shoes,Clothing,410.21,1.0,410.21,2021-03-20,Debit Card,Cancelled
30,jane_thompson_581,Jane,Thompsontypo,jane_thompson_581@example.com,6468 Main St,New York,TX,30848,Canada,2020-09-08,31.0,F,(523)117-8010,156.0,Biography,Books,37.22,5.0,186.1,2022-04-19,Bank Transfer,Completed
31,henry_white_670,Henry,White,henry_white_670@example.com,5979 Main St,Chicago,CA,69417,Canada,2020-02-13,57.0,Other,(640)911-2986,157.0,Lamp,Home,162.85,3.0,488.55,2020-03-31,Bank Transfer,Completed
31,henry_white_670,Henry,White,henry_white_670@example.com,5979 Main St,Chicago,CA,69417,Canada,2020-02-13,57.0,Other,(640)911-2986,158.0,Shoes,Clothing,404.21,4.0,1616.84,2021-12-09,PayPal,Cancelled
31,henry_white_670,Henry,Whitetypo,henry_white_670@example.com,5979 Main St,Chicago,CA,69417,Canada,2020-02-13,57.0,Other,(640)911-2986,159.0,Shoes,Clothing,,4.0,,2020-08-09,PayPal,Cancelled
32,charlie_martinez_289,Charlie,Martinez,charlie_martinez_289@example.com,8841 Main St,Fort Worth,TX,94246,Canada,2023-07-29,50.0,Other,,160.0,Sofa,Home,397.24,5.0,1986.2,2025-02-12,PayPal,Refunded
32,charlie_martinez_289,Charlie,Martinez,charlie_martinez_289@example.com,8841 Main St,Fort Worth,TX,94246,Canada,2023-07-29,50.0,Other,(541)582-9099,161.0,Doll,Toys,495.86,5.0,2479.3,2024-10-13,Debit Card,Refunded
32,charlie_martinez_289,Charlie,Martinez,charlie_martinez_289@example.com,8841 Main St,Fort Worth,TX,94246,Canada,2023-07-29,50.0,Other,,162.0,Jacket,Clothing,,4.0,1864.76,2024-10-13,PayPal,Completed
32,charlie_martinez_289,Charlie,Martinez,charlie_martinez_289@example.com,8841 Main St,Fort Worth,TX,94246,Canada,2023-07-29,50.0,Other,(541)582-9099,163.0,Novel,Books,473.0,5.0,2365.0,2023-08-26,Debit Card,Refunded
32,charlie_martinez_289,Charlie,,charlie_martinez_289@example.com,8841 Main St,Fort Worth,TX,94246,Canada,2023-07-29,50.0,Other,(541)582-9099,164.0,Bed,Home,205.45,2.0,410.9,2024-08-03,Credit Card,Pending
32,charlie_martinez_289,Charlie,Martinez,charlie_martinez_289@example.com,8841 Main St,Fort Worth,TX,94246,Canada,2023-07-29,50.0,Other,(541)582-9099,165.0,,Books,388.3,2.0,776.6,2024-08-22,Credit Card,Refunded
33,charlie_smith_606,Charlie,Smith,charlie_smith_606@example.com,525 Main St,Chicago,TX,84015,Canada,2022-10-23,69.0,F,(493)269-6293,166.0,Tablet,,406.01,2.0,812.02,2022-12-13,,Pending
33,charlie_smith_606,Charlie,Smith,charlie_smith_606@example.com,525 Main St,,,84015,Canada,2022-10-23,69.0,F,(493)269-6293,167.0,Novel,Books,428.7,2.0,857.4,2024-09-18,Debit Card,Pending
34,henry_johnson_325,Henry,Johnson,henry_johnson_325@example.com,9337 Main St,New York,OH,28450,Germany,2020-04-14,23.0,M,(648)759-5863,168.0,Lamp,Home,188.15,4.0,752.6,2022-03-03,Credit Card,Pending
34,henry_johnson_325,Henry,Johnson,henry_johnson_325@example.com,9337 Main St,New York,OH,28450,Germany,2020-04-14,23.0,M,(648)759-5863,169.0,Biography,Books,99.3,1.0,99.3,2022-04-13,Credit Card,
34,henry_johnson_325,Henry,,henry_johnson_325@example.com,9337 Main St,New York,OH,275,Germany,2020-04-14,23.0,M,(648)759-5863,170.0,Chair,Home,441.43,5.0,2207.15,2020-08-09,Credit Card,Pending
34,henry_johnson_325,Henry,Johnson,henry_johnson_325@example.com,9337 Main St,New York,OH,28450,Germany,2020-04-14,23.0,M,(648)759-5863,171.0,Dress,,97.54,4.0,390.16,2020-07-10,PayPal,Cancelled
34,henry_johnson_325,Henry,Johnson,henry_johnson_325@example.com,9337 Main St,New York,OH,28450,,2020-04-14,23.0,M,(648)759-5863,172.0,Biography,Books,217.32,4.0,869.28,2021-08-04,Credit Card,Pending
34,henry_johnson_325,Henry,Johnson,henry_johnson_325@example.com,9337 Main St,New York,OH,28450,Germany,2020-04-14,23.0,M,(648)759-5863,173.0,Shirt,Clothing,30.53,2.0,61.06,2020-05-25,PayPal,Pending
34,henry_johnson_325,Henry,Johnson,invalid_email,9337 Main St,New York,OH,28450,Germany,2020-04-14,23.0,M,(648)759-5863,174.0,Chair,Home,161.2,5.0,,2021-09-11,Debit Card,Pending
34,henry_johnson_325,Henry,Johnson,henry_johnson_325@example.com,9337 Main St,New York,OH,28450,Germany,2020-04-14,23.0,M,(648)759-5863,175.0,Sci-Fi,Books,220.72,5.0,1103.6,2021-07-18,Cash on Delivery,Cancelled
34,henry_johnson_325,Henry,Johnson,henry_johnson_325@example.com,9337 Main St,New York,OH,28450,Germany,2020-04-14,23.0,M,(648)759-5863,176.0,Doll,,233.7,4.0,934.8,2021-10-17,Debit Card,Cancelled
34,henry_johnson_325,Henry!,Johnson,henry_johnson_325@example.com,9337 Main St,New York,OH,28450,Germany,2020-04-14,23.0,M,(648)759-5863,177.0,Mystery,Books,29.92,1.0,29.92,2021-08-09,Bank Transfer,Refunded
35,,Leo,Garcia,invalid_email,5947 Main St,San Diego,IL,69547,Germany,2020-03-23,22.0,Other,(833)964-4761,178.0,Dress,Clothing,496.86,5.0,2484.3,2021-05-29,Credit Card,Pending
35,leo_garcia_923,Leo,Garcia,leo_garcia_923@example.com,5947 Main St,San Diego,IL,69547,Germany,2020-03-23,22.0,Other,(833)964-4761,179.0,Biography,Books,145.75,4.0,583.0,2021-10-20,Bank Transfer,Refunded
35,leo_garcia_923,Leo,Garcia,leo_garcia_923@example.com,5947 Main St,San Diego,,69547,Germany,2020-03-23,22.0,Other,(833)964-4761,180.0,Biography,Books,189.25,2.0,378.5,2021-03-13,Bank Transfer,Cancelled
35,leo_garcia_923,Leo,Garciatypo,leo_garcia_923@example.com,5947 Main St,San Diego,IL,69547,,2020-03-23,22.0,Other,(833)964-4761,181.0,Camera,Electronics,463.71,1.0,463.71,2021-08-29,Bank Transfer,Completed
35,leo_garcia_923,Leo,Garcia,leo_garcia_923@example.com,5947 Main St,San Diego,IL,69547,Germany,2020-03-23,22.0,Other,(833)964-4761,182.0,Mystery,Books,478.76,1.0,478.76,2021-05-09,PayPal,Completed
35,leo_garcia_923,,Garcia,leo_garcia_923@example.com,5947 Main St,San Diego,IL,69547,Germany,2020-03-23,22.0,Other,(833)964-4761,,Doll,Toys,96.3,,288.9,2022-03-12,Cash on Delivery,Refunded
35,leo_garcia_923,Leo,Garcia,leo_garcia_923@example.com,5947 Main St,San Diego,IL,69547,Germany,2020-03-23,22.0,Other,(833)964-4761,184.0,Sofa,Home,484.63,5.0,2423.15,2020-10-20,Credit Card,Cancelled
35,leo_garcia_923,Leo,Garcia,leo_garcia_923@example.com,5947 Main St,San Diego,IL,69547,Germany,2020-03-23,22.0,Other,(833)964-4761,185.0,Mystery,Books,139.03,1.0,139.03,2021-11-26,Bank Transfer,Refunded
36,david_taylor_241,David,Taylor,david_taylor_241@example.com,6382 Main St,Austin,TX,27339,France,2020-08-06,21.0,M,(473)574-4791,186.0,Chair,Home,44.1,2.0,88.2,,Debit Card,Cancelled
36,david_taylor_241,David,Taylor,david_taylor_241@example.com,6382 Main St,Austin,TX,27339,France,2020-08-06,21.0,M,(473)574-4791,187.0,Sofa,Home,263.47,3.0,790.41,2021-07-26,PayPal,Completed
36,david_taylor_241,,Taylor,david_taylor_241@example.com,6382 Main St,,TX,27339,France,2020-08-06,21.0,M,(473)574-4791,188.0,Toy Car,Toys,331.21,2.0,662.42,2020-10-18,Bank Transfer,Completed
36,david_taylor_241,David,Taylor,david_taylor_241@example.com,6382 Main St,Austin,TX,27339,France,2020-08-06,21.0,M,(473)574-4791,189.0,Jacket,Clothing,81.78,2.0,163.56,2022-03-08,Credit Card,Cancelled
36,david_taylor_241,David,Taylor,david_taylor_241@example.com,6382 Main St,Austin,TX,27339,France,2020-08-06,118.0,M,(473)574-4791,190.0,Lamp,Home,411.57,4.0,1646.28,2020-11-17,Bank Transfer,Pending
36,david_taylor_241,David,Taylor,david_taylor_241@example.com,,Austin,TX,27339,France,,21.0,M,(473)574-4791,191.0,Camera,Electronics,238.05,1.0,238.05,2021-03-12,Credit Card,Refunded
37,frank_robinson_848,Frank,,frank_robinson_848@example.com,9896 Main St,Philadelphia,TX,309,Germany,2023-02-26,40.0,M,(319)144-5921,,,,,,,,,
38,mia_thomas_119,Mia,Thomas,mia_thomas_119@example.com,657 Main St,San Diego,FL,14075,Canada,2020-02-01,62.0,F,(431)492-2552,192.0,Laptop,Electronics,10.75,3.0,32.25,2020-10-21,PayPal,Cancelled
38,mia_thomas_119,Mia,Thomas,mia_thomas_119@example.com,657 Main St,San Diego,FL,14075,Canada,2020-02-01,62.0,F,(431)492-2552,193.0,Doll,Toys,366.35,2.0,732.7,2021-03-27,PayPal,Refunded
38,mia_thomas_119,Mia,Thomas,mia_thomas_119@example.com,657 Main St,San Diego,FL,14075,Canada,2020-02-01,62.0,F,(431)492-2552,194.0,Shoes,Clothing,332.7,5.0,1663.5,2021-09-20,Credit Card,Refunded
38,mia_thomas_119,Mia,Thomas,mia_thomas_119@example.com,657 Main St,San Diego,FL,,Canada,2020-02-01,,F,(431)492-2552,195.0,,Toys,,2.0,619.08,2021-01-20,PayPal,Completed
38,mia_thomas_119,Mia,Thomas,mia_thomas_119@example.com,657 Main St,San Diego,FL,14075,Canada,2020-02-01,62.0,F,(431)492-2552,196.0,Chair,Home,32.86,2.0,65.72,2021-06-16,PayPal,Pending
38,mia_thomas_119,Mia,,mia_thomas_119@example.com,657 Main St,San Diego,FL,14075,Canada,2020-02-01,174.0,F,(431)492-2552,197.0,Chair,Home,70.35,4.0,281.4,2019-04-07,PayPal,Completed
38,mia_thomas_119,Mia,Thomas,mia_thomas_119@example.com,657 Main St,San Diego,FL,334,Canada,2020-02-01,62.0,F,(431)492-2552,198.0,Headphones,Electronics,105.48,3.0,316.44,2020-04-07,PayPal,Completed
39,mia_davis_806,Mia,Davis,mia_davis_806@example.com,4057 Main St,Dallas,TX,47397,Germany,2022-11-28,27.0,F,(249)227-1350,199.0,Shirt,Clothing,,4.0,728.6,2023-03-19,Credit Card,Refunded
39,mia_davis_806,Mia,Davis,invalid_email,4057 Main St,Dallas,TX,518,Germany,2022-11-28,27.0,F,(249)227-1350,200.0,Building Blocks,Toys,436.92,5.0,1747.68,2024-08-12,,Completed
39,mia_davis_806,Mia,Davis,mia_davis_806@example.com,4057 Main St,Dallas,TX,47397,Germany,2022-11-28,27.0,F,(249)227-1350,201.0,Sci-Fi,Books,98.14,3.0,294.42,2024-10-02,PayPal,Refunded
39,mia_davis_806,Mia,Davis,mia_davis_806@example.com,4057 Main St,Dallas,TX,47397,Germany,2022-11-28,27.0,F,(249)227-1350,202.0,Textbook,Books,145.86,3.0,437.58,,Bank Transfer,Completed
39,mia_davis_806,Mia,Davis,mia_davis_806@example.com,4057 Main St,Dallas,TX,47397,Germany,2022-11-28,27.0,F,(249)227-1350,203.0,Chair,Home,132.01,5.0,660.05,2024-08-10,Cash on Delivery,Pending
39,mia_davis_806,Mia,Davis,mia_davis_806@example.com,4057 Main St,Dallas,TX,47397,Germany,2022-11-28,27.0,F,(249)227-1350,204.0,Bed,Home,84.32,3.0,,2022-09-12,Bank Transfer,Cancelled
39,mia_davis_806,Mia,Davis,mia_davis_806@example.com,,Dallas,TX,47397,Germany,2022-11-28,27.0,F,(249)227-1350,205.0,Smartphone,Electronics,344.88,1.0,344.88,2024-05-13,Cash on Delivery,Refunded
39,mia_davis_806,Mia,Davistypo,mia_davis_806@example.com,4057 Main St,Dallas,TX,47397,Germany,2022-11-28,27.0,F,(249)227-1350,206.0,Shirt,Clothing,140.73,1.0,140.73,2024-09-17,Credit Card,Refunded
39,mia_davis_806,Mia,Davis,mia_davis_806@example.com,4057 Main St,Dallas,TX,47397,Germany,2022-11-28,27.0,F,(249)227-1350,207.0,Board Game,Toys,483.2,1.0,483.2,2024-03-28,Credit Card,Cancelled
40,jane_davis_345,Jane,Davis,jane_davis_345@example.com,8318 Main St,Jacksonville,FL,66329,Germany,2021-08-07,39.0,F,(717)769-5873,208.0,Textbook,Books,360.89,5.0,1804.45,2023-05-14,Debit Card,Cancelled
40,jane_davis_345,Jane,Davis,jane_davis_345@example.com,8318 Main St,,FL,448,Germany,2021-08-07,39.0,F,(717)769-5873,209.0,Camera,Electronics,103.08,3.0,309.24,2022-01-14,Bank Transfer,Refunded
40,jane_davis_345,Jane,Davis,jane_davis_345@example.com,8318 Main St,Jacksonville,FL,66329,Germany,2021-08-07,39.0,F,(717)769-5873,210.0,Board Game,Toys,222.19,4.0,888.76,2022-11-12,Credit Card,Refunded
40,jane_davis_345,Jane,Davis,jane_davis_345@example.com,8318 Main St,Jacksonville,FL,66329,Germany,2021-08-07,39.0,F,(717)769-5873,211.0,Biography,Books,161.14,1.0,161.14,2021-11-30,Bank Transfer,Completed
41,alice_smith_602,Alice,Smith,alice_smith_602@example.com,9703 Main St,Columbus,OH,80346,UK,2020-04-09,72.0,F,(226)854-6982,212.0,Building Blocks,Toys,247.07,3.0,741.21,2021-07-18,Debit Card,Cancelled
41,alice_smith_602,Alice,Smith,alice_smith_602@example.com,9703 Main St,Columbus,OH,80346,UK,2020-04-09,72.0,F,(226)854-6982,213.0,Building Blocks,Toys,98.78,2.0,,2021-07-10,Cash on Delivery,Completed
41,alice_smith_602,Alice,,alice_smith_602@example.com,,Columbus,,80346,UK,2020-04-09,72.0,F,(226)854-6982,214.0,Bed,Home,190.68,4.0,762.72,2021-06-17,Debit Card,Cancelled
42,noah_thompson_106,Noah,Thompson,noah_thompson_106@example.com,8364 Main St,Los Angeles,TX,84964,Canada,2020-11-15,48.0,F,(188)209-7646,215.0,Mystery,Books,299.17,,1196.68,2021-08-14,Credit Card,Cancelled
42,noah_thompson_106,Noah,Thompson,noah_thompson_106@example.com,8364 Main St,Los Angeles,,84964,Canada,2020-11-15,48.0,F,(188)209-7646,216.0,Shoes,Clothing,197.24,5.0,986.2,2022-01-21,Bank Transfer,Pending
42,noah_thompson_106,Noah,Thompsontypo,noah_thompson_106@example.com,8364 Main St,Los Angeles,TX,84964,Canada,2020-11-15,48.0,F,(188)209-7646,217.0,Tablet,Electronics,422.48,3.0,1267.44,2021-11-26,Debit Card,Refunded
42,noah_thompson_106,Noah,Thompson,noah_thompson_106@example.com,8364 Main St,Los Angeles,TX,84964,Canada,2020-11-15,48.0,F,(188)209-7646,218.0,Pants,Clothing,215.63,4.0,862.52,2022-02-12,PayPal,Cancelled
42,noah_thompson_106,Noah!,Thompson,noah_thompson_106@example.com,,Los Angeles,TX,84964,Canada,2020-11-15,48.0,F,(188)209-7646,219.0,Novel,Books,239.65,3.0,958.6,2022-07-03,PayPal,Pending
42,noah_thompson_106,Noah,Thompson,noah_thompson_106@example.com,8364 Main St,Los Angeles,TX,343,Canada,2020-11-15,48.0,F,(188)209-7646,220.0,Shoes,Clothing,141.79,1.0,141.79,2022-01-08,PayPal,Pending
42,noah_thompson_106,Noah,Thompson,noah_thompson_106@example.com,8364 Main St,Los Angeles,TX,84964,Canada,2020-11-15,48.0,F,(188)209-7646,221.0,Sci-Fi,Books,176.55,4.0,706.2,2020-12-10,Credit Card,Completed
43,leo_rodriguez_968,,Rodriguez,leo_rodriguez_968@example.com,223 Main St,Los Angeles,NC,89398,Canada,,37.0,Other,(340)589-7116,222.0,Table,Home,327.27,1.0,327.27,2022-12-26,Bank Transfer,Pending
43,leo_rodriguez_968,Leo,Rodriguez,leo_rodriguez_968@example.com,223 Main St,Los Angeles,NC,89398,Canada,2022-04-16,,Other,(340)589-7116,223.0,Sofa,Home,251.43,2.0,502.86,2022-12-28,,Completed
43,leo_rodriguez_968,Leo,Rodriguez,leo_rodriguez_968@example.com,223 Main St,Los Angeles,NC,671,Canada,2022-04-16,37.0,Other,(340)589-7116,224.0,Tablet,Electronics,288.63,5.0,1443.15,2023-05-10,Cash on Delivery,Completed
43,leo_rodriguez_968,Leo,Rodriguez,,223 Main St,Los Angeles,NC,89398,Canada,2022-04-16,37.0,Other,(340)589-7116,225.0,Textbook,Books,484.49,5.0,2422.45,2023-06-13,Debit Card,Refunded
43,leo_rodriguez_968,Leo,Rodriguez,leo_rodriguez_968@example.com,223 Main St,Los Angeles,NC,89398,Canada,2022-04-16,37.0,Other,(340)589-7116,226.0,Laptop,Electronics,338.79,2.0,677.58,2023-02-23,PayPal,Cancelled
43,leo_rodriguez_968,Leo,Rodriguez,,223 Main St,Los Angeles,NC,89398,Canada,2022-04-16,37.0,,(340)589-7116,227.0,Shoes,Clothing,375.89,3.0,1127.67,2023-05-29,PayPal,Cancelled
43,leo_rodriguez_968,Leo,Rodrigueztypo,leo_rodriguez_968@example.com,223 Main St,Los Angeles,NC,89398,Canada,2022-04-16,,Other,,228.0,Pants,Clothing,188.3,1.0,188.3,,Bank Transfer,Refunded
44,,John,Martinez,john_martinez_636@example.com,4196 Main St,Phoenix,FL,56086,UK,2023-06-10,67.0,M,(546)837-9655,229.0,Laptop,Electronics,45.87,2.0,91.74,2024-12-26,Cash on Delivery,Completed
